proposed_code,type,printed_title,stable_target_identity,source_location,status,notes
D-077,music_docuseries_story,The Mystery and Legacy of Pedro Infante,"{""group_name"": ""Mysteries & Tragedies"", ""group_slug"": ""mysteries_tragedies"", ""music_docuseries_collection_id"": 5, ""music_docuseries_id"": 30, ""music_docuseries_slug"": ""mystery_legacy_pedro_infante"", ""music_docuseries_title"": ""The Mystery and Legacy of Pedro Infante""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-078,music_docuseries_story,The Tragic Story of Mamonas Assassinas,"{""group_name"": ""Mysteries & Tragedies"", ""group_slug"": ""mysteries_tragedies"", ""music_docuseries_collection_id"": 5, ""music_docuseries_id"": 31, ""music_docuseries_slug"": ""tragic_story_mamonas_assassinas"", ""music_docuseries_title"": ""The Tragic Story of Mamonas Assassinas""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-079,music_docuseries_story,From Downloads to Streaming: Who Owns the Music?,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 79, ""music_docuseries_slug"": ""downloads_to_streaming"", ""music_docuseries_title"": ""From Downloads to Streaming: Who Owns the Music?""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-080,music_docuseries_story,TikTok and the Fifteen-Second Hit,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 80, ""music_docuseries_slug"": ""tiktok_fifteen_second_hit"", ""music_docuseries_title"": ""TikTok and the Fifteen-Second Hit""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-081,music_docuseries_story,Bedroom Pop: When the Recording Studio Came Home,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 81, ""music_docuseries_slug"": ""rise_of_bedroom_pop"", ""music_docuseries_title"": ""Bedroom Pop: When the Recording Studio Came Home""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-082,music_docuseries_story,EDM and the Rise of the Superstar DJ,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 82, ""music_docuseries_slug"": ""rise_of_edm"", ""music_docuseries_title"": ""EDM and the Rise of the Superstar DJ""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-083,music_docuseries_story,K-Pop: How Korean Music Conquered the World,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 83, ""music_docuseries_slug"": ""kpop_goes_global"", ""music_docuseries_title"": ""K-Pop: How Korean Music Conquered the World""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-084,music_docuseries_story,Afrobeats Meets Latin America,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 84, ""music_docuseries_slug"": ""afrobeats_meets_latin_america"", ""music_docuseries_title"": ""Afrobeats Meets Latin America""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-085,music_docuseries_story,Artificial Intelligence and the Future of Music,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 85, ""music_docuseries_slug"": ""ai_future_of_music"", ""music_docuseries_title"": ""Artificial Intelligence and the Future of Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-086,music_docuseries_story,The Vinyl Revival: Why Old Records Came Back,"{""group_name"": ""Modern Music and Listening"", ""group_slug"": ""modern_music_listening"", ""music_docuseries_collection_id"": 12, ""music_docuseries_id"": 86, ""music_docuseries_slug"": ""vinyl_revival"", ""music_docuseries_title"": ""The Vinyl Revival: Why Old Records Came Back""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-087,music_docuseries_story,The Story Behind American Pie,"{""group_name"": ""Songs & Stories"", ""group_slug"": ""songs_stories"", ""music_docuseries_collection_id"": 4, ""music_docuseries_id"": 24, ""music_docuseries_slug"": ""story_behind_american_pie"", ""music_docuseries_title"": ""The Story Behind American Pie""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-088,music_docuseries_story,One-Hit Wonders,"{""group_name"": ""Songs & Stories"", ""group_slug"": ""songs_stories"", ""music_docuseries_collection_id"": 4, ""music_docuseries_id"": 25, ""music_docuseries_slug"": ""one_hit_wonders"", ""music_docuseries_title"": ""One-Hit Wonders""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-089,music_docuseries_story,Songs Banned from Radio,"{""group_name"": ""Songs & Stories"", ""group_slug"": ""songs_stories"", ""music_docuseries_collection_id"": 4, ""music_docuseries_id"": 26, ""music_docuseries_slug"": ""songs_banned_from_radio"", ""music_docuseries_title"": ""Songs Banned from Radio""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-090,music_docuseries_story,Woodstock,"{""group_name"": ""Songs & Stories"", ""group_slug"": ""songs_stories"", ""music_docuseries_collection_id"": 4, ""music_docuseries_id"": 32, ""music_docuseries_slug"": ""woodstock"", ""music_docuseries_title"": ""Woodstock""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-091,music_docuseries_story,Hip-Hop Goes Global,"{""group_name"": ""Modern Music Revolutions"", ""group_slug"": ""modern_music_revolutions"", ""music_docuseries_collection_id"": 14, ""music_docuseries_id"": 101, ""music_docuseries_slug"": ""hip_hop_goes_global"", ""music_docuseries_title"": ""Hip-Hop Goes Global""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-092,music_docuseries_story,Punk Rock Around the World,"{""group_name"": ""Modern Music Revolutions"", ""group_slug"": ""modern_music_revolutions"", ""music_docuseries_collection_id"": 14, ""music_docuseries_id"": 102, ""music_docuseries_slug"": ""punk_rock_around_the_world"", ""music_docuseries_title"": ""Punk Rock Around the World""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-093,music_docuseries_story,Heavy Metal Becomes a Global Language,"{""group_name"": ""Modern Music Revolutions"", ""group_slug"": ""modern_music_revolutions"", ""music_docuseries_collection_id"": 14, ""music_docuseries_id"": 103, ""music_docuseries_slug"": ""heavy_metal_global_language"", ""music_docuseries_title"": ""Heavy Metal Becomes a Global Language""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-094,music_docuseries_story,New Wave and Synth-Pop Around the World,"{""group_name"": ""Modern Music Revolutions"", ""group_slug"": ""modern_music_revolutions"", ""music_docuseries_collection_id"": 14, ""music_docuseries_id"": 104, ""music_docuseries_slug"": ""new_wave_synth_pop_around_the_world"", ""music_docuseries_title"": ""New Wave and Synth-Pop Around the World""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-095,music_docuseries_story,"House, Techno, and Modern Dance Music","{""group_name"": ""Modern Music Revolutions"", ""group_slug"": ""modern_music_revolutions"", ""music_docuseries_collection_id"": 14, ""music_docuseries_id"": 105, ""music_docuseries_slug"": ""house_techno_modern_dance_music"", ""music_docuseries_title"": ""House, Techno, and Modern Dance Music""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-096,music_docuseries_story,"British Rave: Jungle, Garage, and Dubstep","{""group_name"": ""Modern Music Revolutions"", ""group_slug"": ""modern_music_revolutions"", ""music_docuseries_collection_id"": 14, ""music_docuseries_id"": 106, ""music_docuseries_slug"": ""british_rave_jungle_garage_dubstep"", ""music_docuseries_title"": ""British Rave: Jungle, Garage, and Dubstep""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-097,music_docuseries_story,Music and Memory,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 120, ""music_docuseries_slug"": ""music_and_memory"", ""music_docuseries_title"": ""Music and Memory""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-098,music_docuseries_story,The Science of Earworms,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 121, ""music_docuseries_slug"": ""science_of_earworms"", ""music_docuseries_title"": ""The Science of Earworms""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-099,music_docuseries_story,Why Music Gives Us Chills,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 122, ""music_docuseries_slug"": ""why_music_gives_us_chills"", ""music_docuseries_title"": ""Why Music Gives Us Chills""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-100,music_docuseries_story,Music and Dementia,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 123, ""music_docuseries_slug"": ""music_and_dementia"", ""music_docuseries_title"": ""Music and Dementia""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-101,music_docuseries_story,The Psychology of Musical Nostalgia,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 124, ""music_docuseries_slug"": ""psychology_of_musical_nostalgia"", ""music_docuseries_title"": ""The Psychology of Musical Nostalgia""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-102,music_docuseries_story,Music and Athletic Performance,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 125, ""music_docuseries_slug"": ""music_and_athletic_performance"", ""music_docuseries_title"": ""Music and Athletic Performance""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-103,music_docuseries_story,Why Stadium Crowds Sing,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 126, ""music_docuseries_slug"": ""why_stadium_crowds_sing"", ""music_docuseries_title"": ""Why Stadium Crowds Sing""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-104,music_docuseries_story,The Architecture of Sound,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 127, ""music_docuseries_slug"": ""architecture_of_sound"", ""music_docuseries_title"": ""The Architecture of Sound""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-105,music_docuseries_story,The Sound of Fear,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 128, ""music_docuseries_slug"": ""sound_of_fear"", ""music_docuseries_title"": ""The Sound of Fear""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-106,music_docuseries_story,Music in Medicine,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 129, ""music_docuseries_slug"": ""music_in_medicine"", ""music_docuseries_title"": ""Music in Medicine""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-107,music_docuseries_story,Why Humans Dance,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 130, ""music_docuseries_slug"": ""why_humans_dance"", ""music_docuseries_title"": ""Why Humans Dance""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-108,music_docuseries_story,Silence: The Sound We Rarely Hear,"{""group_name"": ""Beyond the Music"", ""group_slug"": ""beyond_the_music"", ""music_docuseries_collection_id"": 17, ""music_docuseries_id"": 131, ""music_docuseries_slug"": ""silence_the_sound_we_rarely_hear"", ""music_docuseries_title"": ""Silence: The Sound We Rarely Hear""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-109,music_docuseries_story,Choro: Brazil's Music Before Samba,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 67, ""music_docuseries_slug"": ""story_of_choro"", ""music_docuseries_title"": ""Choro: Brazil's Music Before Samba""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-110,music_docuseries_story,Forró: The Dance Music of Northeastern Brazil,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 68, ""music_docuseries_slug"": ""story_of_forro"", ""music_docuseries_title"": ""Forr\u00f3: The Dance Music of Northeastern Brazil""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-111,music_docuseries_story,Tropicália: Brazil's Musical Revolution,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 65, ""music_docuseries_slug"": ""tropicalia_revolution"", ""music_docuseries_title"": ""Tropic\u00e1lia: Brazil's Musical Revolution""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-112,music_docuseries_story,MPB: The Sound of Modern Brazil,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 66, ""music_docuseries_slug"": ""story_of_mpb"", ""music_docuseries_title"": ""MPB: The Sound of Modern Brazil""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-113,music_docuseries_story,Brazilian Rock,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 114, ""music_docuseries_slug"": ""brazilian_rock"", ""music_docuseries_title"": ""Brazilian Rock""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-114,music_docuseries_story,Axé: The Carnival Sound of Bahia,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 69, ""music_docuseries_slug"": ""story_of_axe"", ""music_docuseries_title"": ""Ax\u00e9: The Carnival Sound of Bahia""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-115,music_docuseries_story,Brazilian Funk: From the Favelas to the World,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 115, ""music_docuseries_slug"": ""brazilian_funk"", ""music_docuseries_title"": ""Brazilian Funk: From the Favelas to the World""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-116,music_docuseries_story,"Axé, Pagode, and Modern Sertanejo","{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 116, ""music_docuseries_slug"": ""axe_pagode_and_modern_sertanejo"", ""music_docuseries_title"": ""Ax\u00e9, Pagode, and Modern Sertanejo""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-117,music_docuseries_story,Brazilian Hip-Hop and Rap Nacional,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 119, ""music_docuseries_slug"": ""brazilian_hip_hop_and_rap_nacional"", ""music_docuseries_title"": ""Brazilian Hip-Hop and Rap Nacional""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-118,music_docuseries_story,"K-Pop, J-Pop, and Asian Pop","{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 117, ""music_docuseries_slug"": ""k_pop_j_pop_and_asian_pop"", ""music_docuseries_title"": ""K-Pop, J-Pop, and Asian Pop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-119,music_docuseries_story,"Afrobeats, Amapiano, and Music Without Borders","{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 118, ""music_docuseries_slug"": ""afrobeats_amapiano_music_without_borders"", ""music_docuseries_title"": ""Afrobeats, Amapiano, and Music Without Borders""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-120,music_docuseries_story,The Corrido: Mexico's Musical Newspaper,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 49, ""music_docuseries_slug"": ""history_of_corrido"", ""music_docuseries_title"": ""The Corrido: Mexico's Musical Newspaper""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-121,music_docuseries_story,Bolero and the Golden Age of the Trío Romántico,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 50, ""music_docuseries_slug"": ""golden_age_bolero"", ""music_docuseries_title"": ""Bolero and the Golden Age of the Tr\u00edo Rom\u00e1ntico""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-122,music_docuseries_story,Banda Sinaloense: The Sound of Northern Mexico,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 51, ""music_docuseries_slug"": ""banda_sinaloense"", ""music_docuseries_title"": ""Banda Sinaloense: The Sound of Northern Mexico""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-123,music_docuseries_story,Grupera: When Regional Mexican Music Went Pop,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 52, ""music_docuseries_slug"": ""rise_of_grupera"", ""music_docuseries_title"": ""Grupera: When Regional Mexican Music Went Pop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-124,music_docuseries_story,Mexican Rock and the Festival de Avándaro,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 53, ""music_docuseries_slug"": ""mexican_rock_avandaro"", ""music_docuseries_title"": ""Mexican Rock and the Festival de Av\u00e1ndaro""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-125,music_docuseries_story,Sonidero Culture and Mexico's Love Affair with Cumbia,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 54, ""music_docuseries_slug"": ""sonidero_culture"", ""music_docuseries_title"": ""Sonidero Culture and Mexico's Love Affair with Cumbia""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-126,music_docuseries_story,Tejano Music: Born on Both Sides of the Border,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 55, ""music_docuseries_slug"": ""tejano_border_music"", ""music_docuseries_title"": ""Tejano Music: Born on Both Sides of the Border""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
D-127,music_docuseries_story,Border Blasters: The Powerful Radio Stations Broadcasting from Mexico,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 56, ""music_docuseries_slug"": ""border_blasters"", ""music_docuseries_title"": ""Border Blasters: The Powerful Radio Stations Broadcasting from Mexico""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
